,lambdas,diag_contrib_MMSE,offdiag_contrib_MMSE,diag_contrib_MMSE_std,offdiag_contrib_MMSE_std
57,0.3307118458179998,0.8820419376314297,-0.07696626718377972,0.0008718296698792843,0.00744380121627381
58,0.344743963935,0.8808242251351812,-0.08249978017948596,0.0008967086182348182,0.0073919305223538075
59,0.3536313058000003,0.8800433906437579,-0.08589432851923746,0.0009120708255875883,0.007362248073255228
60,0.3684374191239998,0.8787688622107577,-0.09165299391525936,0.000932306533521644,0.0073135426156167565
61,0.37992791506600015,0.8778048350172407,-0.09598743220403279,0.000947725196127986,0.007285341308752194
62,0.39074245244199984,0.8768492106745484,-0.10011602332485783,0.0009627930164363953,0.007250391712476601
63,0.39931739911700015,0.8761313585486594,-0.10334077599162975,0.0009757169218042313,0.007215682517534293
64,0.42244659933400003,0.8741771228026953,-0.11183919743465003,0.0010067896319340681,0.007143855641142365
65,0.4470212948000003,0.8721358272610938,-0.12064259483929378,0.0010390899010915698,0.007059212147108547
66,0.46733698683100033,0.8704627163461109,-0.12781592247590473,0.0010635517360473607,0.006999025355867543
67,0.4791160259759998,0.8695149766188093,-0.13188307917665004,0.0010719617096716435,0.006952274199790225
68,0.49007064100499964,0.8686258071664312,-0.13565820857122662,0.0010858660916733586,0.006925431662338355
69,0.5071694623099998,0.8672697646859657,-0.1413785497108047,0.0011079258337361461,0.006887366232882558
70,0.5171553349650003,0.8664626925893625,-0.14477438260586412,0.0011204044927496531,0.0068433012745666355
71,0.529737020213,0.8654684171236282,-0.1488566906737688,0.0011313285857162995,0.006806440810521958
72,0.5408609141209999,0.8646293247633391,-0.15245415546120933,0.00114866514257419,0.006778918188951355
73,0.554099995587,0.8635983905498407,-0.1567097095665501,0.0011582996306048112,0.00673126981123258
74,0.5749863568739998,0.8620133845402032,-0.16332164597717505,0.0011809223888552447,0.006676518597286745
75,0.5846950422539999,0.8612653193546812,-0.1663287600474,0.0011917614722029822,0.0066533703347044625
76,0.604222718669,0.8598241321739563,-0.17223562415492663,0.0012063191138510611,0.006592791753859066
77,0.6194983104340003,0.8586816193096187,-0.17684698429989218,0.0012224486932034043,0.006546400315256978
78,0.6534456369509996,0.8561979190767468,-0.18673724280725007,0.0012582259606708974,0.006463079983792412
79,0.6677051007639997,0.8551753383225453,-0.19084374652572506,0.001265013828608015,0.006423926328874155
80,0.6788429228309999,0.8544000042254749,-0.19392086735649539,0.001270583745461207,0.00639200541691788
81,0.6917936666200003,0.8534809541202828,-0.1975192599722672,0.0012847170143599972,0.006362019913336408
82,0.7225448040260002,0.8513640852238344,-0.20582458176828916,0.0013123374810846426,0.006279426331247233
83,0.7331639610510006,0.8506557424691517,-0.20861994046720475,0.0013222171385367525,0.00625400740577457
84,0.7452710139459998,0.8498181559870266,-0.21178842510506568,0.0013300159263587403,0.0062094300576953036
85,0.7627051630350001,0.8486408413461358,-0.2162274615008938,0.001336677231056455,0.006176748361323164
86,0.7895800547069998,0.8468749895770407,-0.22304957190871413,0.0013637988001413814,0.0061232977683907215
87,0.8015138684120007,0.8461102355017702,-0.22598470149110783,0.0013714064096755185,0.006094827276629814
88,0.8168348971930005,0.84508994535,-0.22963592210037032,0.00137983961210108,0.006039901945093254
89,0.8483310334780005,0.8431147265624656,-0.23710828632064693,0.0014027637954011753,0.005979831247657398
90,0.8694319380720003,0.8418095937875141,-0.24195966524567503,0.001415762095560519,0.005927493063535732
91,0.8852214131289998,0.8408119003530405,-0.2454861489633516,0.0014176242406099074,0.005916123212822302
92,0.9188574860369993,0.8387953231106999,-0.2529168796010797,0.0014386033039332008,0.005832112615952522
93,0.934878782218,0.837801843449489,-0.2563463208007969,0.001455453234589652,0.005802998268675872
94,0.9486222840949994,0.8370233051945375,-0.25920850905199383,0.0014636990062620358,0.005768427260657169
95,0.963511666892,0.8361426785982233,-0.2622890186485126,0.001469786177008756,0.005731359904099594
96,0.9788871464930005,0.8352378914700764,-0.26546569598856873,0.001480377831286513,0.005699272539800266
97,0.993725582781,0.8343951834810468,-0.26844048687272026,0.0014891067826675376,0.005684460539422742
98,1.008750124157,0.8335588151667173,-0.2714807129845485,0.001496356194621332,0.005637936850775653
99,1.027035179155,0.8324914700082093,-0.2749773477876687,0.0015081793899376934,0.005620883988580319
100,1.0515389685340002,0.8311563948880328,-0.27967509446362654,0.0015151212754126707,0.005556046991626502
101,1.0916049258479998,0.8289745736928656,-0.2870316282301422,0.0015380015406260446,0.005494394823486399
102,1.1060545019239998,0.8281931126990327,-0.2897022136043,0.001539398813068876,0.005466385572472794
103,1.1183145544950006,0.8275421327561109,-0.29191669677733606,0.0015481433929419946,0.005442696577102441
104,1.133340127088,0.8267347910719328,-0.2945105939190126,0.001557337012783007,0.0054138063433998625
105,1.1567358387599997,0.82551143958455,-0.29857931800254855,0.0015718543131076333,0.005381120248311699
106,1.1871072841020003,0.8239713153545314,-0.3037323578350125,0.0015804767225131011,0.005326828422616093
107,1.2021055828329994,0.8231923372708344,-0.3061460575984437,0.0015789941458966418,0.0053006987531838655
108,1.2357521410379995,0.8215237905648657,-0.3115997445913578,0.0016022196885214868,0.0052508352162419555
109,1.2792035486010005,0.8193891779972515,-0.31830966327365473,0.0016150115438527237,0.0051716032186303025
110,1.301084500097,0.8183434114895969,-0.3215799278845922,0.0016227067154836038,0.005149012822813697
111,1.3182764486570002,0.8175165544245265,-0.3241041239106405,0.0016353445250459377,0.005119922314752394
112,1.3418266672819998,0.8164003310922017,-0.32753056518549994,0.00164079873513035,0.005078028283875427
113,1.3605710534589999,0.8155605425555408,-0.3301943021334516,0.001648156606044946,0.005052145130631107
114,1.3805213631739999,0.8146273680701281,-0.333037583571225,0.0016516832095154186,0.0050293598073885065
115,1.4392213742769993,0.8120146890023718,-0.34097518629813434,0.0016743572982479762,0.004948761856808518
116,1.4880650287379995,0.8098711451133751,-0.34725119459894704,0.0016883665058168285,0.004884176247933018
117,1.5042041600549991,0.8091689341383453,-0.3493007411546515,0.0016958903571241836,0.0048616479254111455
118,1.562168091455,0.8066942780010031,-0.3562977282714703,0.001713911059908555,0.004787306361546278
119,1.586569374565999,0.8056984694260546,-0.3592102097731532,0.001725643657381156,0.004760926143760526
120,1.6165707550360007,0.8044958004995048,-0.36267502488356873,0.0017345098689346855,0.00472872046858646
121,1.6431044564710005,0.8033770551006156,-0.36561567664510636,0.0017394944626684848,0.00468865004033153
122,1.668078695063999,0.8024253782301095,-0.3683879738206469,0.0017479750524521144,0.00465982569589574
123,1.691957761024,0.8014333466984297,-0.3709552463003282,0.0017446250899755885,0.004649953176876662
124,1.7144893352590012,0.8005794878680312,-0.3733539039024656,0.0017638646753535038,0.004622036275196676
125,1.7452338630570006,0.7993908490459376,-0.3764938075608047,0.0017694695541655213,0.004577876962140777
126,1.791660661125,0.7976165451284218,-0.38114754948542034,0.0017745483825143402,0.004530793460660328
127,1.8305550403919997,0.7962302136230155,-0.38499759784404225,0.0017782010111864746,0.004491702633014928
128,1.8505498282899995,0.7954334611628251,-0.3868312969501172,0.0018005778803457475,0.004467602047629904
129,1.8686148052189986,0.7948329376689751,-0.3885895323767796,0.0018012040854876446,0.004454756755713932
130,1.8903263158819998,0.7940410739370156,-0.3906020946326329,0.0018046190103636487,0.004428627905360028
131,1.9162722228809987,0.7930757132661798,-0.392924444486178,0.0018086882647334035,0.004408077578249152
132,1.9403640077790012,0.7922280110989671,-0.39509723707932665,0.0018182566146365303,0.0043861647290665
133,1.9818940762690003,0.7908113654033453,-0.39867885131831715,0.0018253036236319437,0.004351159833213546
134,2.000373588281,0.7901905897873766,-0.40028377929690323,0.0018298598482906255,0.0043344859847037134
135,2.0168403999489986,0.7896090662559718,-0.4016239453125234,0.0018360877825786468,0.004324917593467192
136,2.042218392388001,0.7887588861553188,-0.4037457553334688,0.0018414635428940704,0.004296448296228415
137,2.1138987697430007,0.7863848399000453,-0.4094611090558374,0.001857057970171044,0.004232208255460846
138,2.1435520245300004,0.7853885421048391,-0.41169713059642027,0.0018697321924589982,0.004214126955738989
139,2.174844529810001,0.784393474966161,-0.4140945419546032,0.0018696318418887402,0.0041861483161309936
140,2.1913785262780006,0.7838447565166264,-0.4153064127290875,0.0018808419362648465,0.004164227028159641
141,2.2064871771770007,0.783361182203975,-0.41635680401139225,0.001881649929893867,0.004152417813180155
142,2.2314086856829993,0.7825949956805375,-0.41819111159111416,0.0018915494294067736,0.0041484775104554715
143,2.3094178923630007,0.7801437060546562,-0.4235752558781439,0.0018995508810534926,0.004083951729326288
144,2.3245439148570015,0.7797412485914625,-0.42463418250443913,0.001905009667226992,0.004061667763682732
145,2.377410637391,0.7780859939340188,-0.42812055804905463,0.0019159261950821046,0.004031776778491543
146,2.4097309992169995,0.7771486285869563,-0.4301461698092828,0.0019336099457697871,0.004015713524908486
147,2.446462732772,0.7760844433593499,-0.43245362971385626,0.0019394240571070358,0.003984270376490766
148,2.469751919744999,0.7754191104829828,-0.4338653233924095,0.001949293895132107,0.0039792772300985295
149,2.499346103702,0.7745135928109546,-0.4356550357760172,0.001953552114990688,0.003947142999839642
150,2.542728268317001,0.7733267100172391,-0.43824827007604694,0.0019666213770133285,0.00393096105854541
151,2.5982791989339993,0.7717519587589766,-0.44139829815206094,0.0019714808131124366,0.0038921157625553173
152,2.675869190271001,0.769646333946775,-0.4456324171800265,0.0019896333345413605,0.0038453861833535634
153,2.7115433739119985,0.7687139732008312,-0.44749865882292356,0.001996859617708033,0.0038321241523162526
154,2.7863303565389983,0.7666472759539922,-0.4512647968937252,0.0020106901915148473,0.0037901996007853713
155,2.8105015968299987,0.766046136474575,-0.4524550396259688,0.0020251420268417287,0.0037748880562414244
156,2.8364552632660023,0.7653644256121985,-0.45373037165723284,0.002027649665837858,0.003754782672184097
157,2.874663423548,0.7643424537071516,-0.45548981135443894,0.0020431710373608855,0.0037417325130914827
158,2.9169503789340006,0.763273556095964,-0.4575007900767016,0.0020528877984893395,0.0037105545522505006
159,2.980124515418998,0.7617104831166921,-0.46035448542674845,0.00206471863633586,0.0036943715478850664
160,3.024918092011002,0.7605207636906094,-0.4621877216984485,0.002074934689451474,0.003674788384988599
161,3.080023254363998,0.7592197081580172,-0.464566381178625,0.002091545975378584,0.0036495924296788117
162,3.1170036360030013,0.7583417908653735,-0.46609811053933436,0.002106681809226506,0.003627464937667919
163,3.1773155369670003,0.7568451622595844,-0.4684086114032766,0.0021267908013323823,0.003617304218510093
164,3.2204464190150013,0.755850671292789,-0.47009961294318925,0.002130532461271452,0.0035787675060904665
165,3.288197545898999,0.7542456964580531,-0.47263218177205174,0.0021535400468272172,0.0035611033890130318
166,3.3845284718720015,0.7520115952711344,-0.4760302512770359,0.002172548797378904,0.003528140912245513
167,3.416819039185,0.7512188947941423,-0.47706614802438435,0.002191946058367939,0.003504617908551963
168,3.450255713811002,0.750480057654739,-0.47818382108248747,0.002200750921928762,0.003510550056496876
169,3.498085114027002,0.7494683524263375,-0.4798108733661845,0.0022074251501755663,0.003486940255638214
170,3.5554190357720015,0.7481609000337703,-0.48157198955817826,0.0022234038703283113,0.003468969333858822
171,3.614629757741,0.7468321004544297,-0.4833972275953954,0.0022431358874203102,0.0034411398086715895
172,3.6566644693400003,0.7458647398963094,-0.484573363882275,0.002261025667219379,0.0034367284934182884
173,3.7075871788210004,0.7446940115121579,-0.48599029747601713,0.0022801886596843035,0.0034319347016008223
174,3.8008047375480025,0.7426626294884187,-0.4884932346754766,0.0023115259554248014,0.00340111507158126
175,3.8543227047269975,0.7415888133826297,-0.4899535221979828,0.0023420629480304595,0.003393741233519055
176,3.9068258322320015,0.7403070114370063,-0.4911514754544985,0.0023623487249811543,0.003375677284368956
177,3.941497167855002,0.7396435243576859,-0.49210984975959526,0.002357749678546831,0.0033634908711394525
178,3.976593604694002,0.7388275784066578,-0.49285613290640173,0.0023798255995710876,0.0033592340963001484
179,4.019829956897997,0.7379212264310343,-0.49385716656032824,0.0023987635776697956,0.003346169387471132
180,4.088251121081998,0.7364753815166563,-0.4954162193885329,0.002411366350314813,0.003314567727019939
181,4.17029394392,0.7347247726674937,-0.49713254441475635,0.0024540161368637593,0.003319094365976414
182,4.206592724611998,0.7339186207932531,-0.4978491585600217,0.0024761857713776064,0.0033132663838920926
183,4.2341606359610005,0.7333121452448548,-0.4983781388033627,0.002498353968243274,0.0033010885348807996
184,4.330235183360998,0.7313325884540218,-0.5002653893102703,0.002534870036626838,0.0032867498149864063
185,4.356005623327004,0.7308443848594907,-0.500763039175172,0.002561809955530814,0.0032668807675201262
186,4.423468954434999,0.7293659767502657,-0.5019330546687157,0.0025872976572131447,0.003284173332151815
187,4.511723127598002,0.7275089747971453,-0.5033870391376454,0.002618922895849722,0.003270989237249097
188,4.536107341618002,0.7269397454364265,-0.5037279136305983,0.00262374596858896,0.0032713095748829967
189,4.56269558609,0.7264580512882938,-0.5041966704852971,0.002619405024626802,0.0032461679168736537
190,4.665589043333,0.7241974100435515,-0.505603798452628,0.0027167155190156826,0.003274070918989348
191,4.706002058474001,0.723410645845836,-0.5062134849195858,0.0027151707879278044,0.0032925081713069205
192,4.793796921228999,0.7216088928222406,-0.5074766387468796,0.002801768470768656,0.0032692996933675485
193,4.865003168892998,0.7198439296311422,-0.5081088961088345,0.002851275838668172,0.0032720885101968494
194,4.931919435682002,0.7185430377666344,-0.5089938270921595,0.0029102767562250455,0.0032542349651247912
195,5.012256650799999,0.7167065798715188,-0.5097201755934766,0.002976110222143042,0.0032756660966201515
196,5.0957850962660025,0.7145123889159952,-0.5100474916429579,0.0030789264826296546,0.003349276729411294
197,5.162192530358996,0.7126449989670657,-0.5103391071965095,0.003094538182443897,0.0032489286774159518
198,5.2299720212550005,0.711567321683425,-0.511188011944203,0.0031303267042295424,0.003334386052681176
199,5.309973096997996,0.7101143219463204,-0.5120979685621438,0.003233290910242358,0.003356665671043201
200,5.367286259117001,0.7082838838078063,-0.5120924498573423,0.0033561340200981794,0.0034268882822390363
201,5.4492138714059974,0.7067358342097234,-0.512686919508717,0.0034607045290531283,0.003433556499700598
202,5.512093609919,0.704401680720364,-0.5121226761569015,0.003670359329688542,0.003470797195192051
203,5.5556343904690015,0.6975684221942515,-0.5072731660344048,0.006349084969487186,0.004869733307724543
204,5.702953636886,0.6797378780423703,-0.4965566754619548,0.020306703097769368,0.01588351170806887
205,5.744909131366,0.6625547165151672,-0.4834028390736876,0.0257250620725638,0.019970173325237078
206,6.015202349676001,0.6212145687162265,-0.4546896026141516,0.033632955451507345,0.02660087797724313
207,6.059222357653996,0.632662932035025,-0.46569409142122353,0.0324698898347888,0.025566120157093062
208,6.093946486136996,0.6268426299579766,-0.4614546459021717,0.032721613810374764,0.02572723658594283
209,6.203501093481002,0.5851456617150469,-0.4286883756197266,0.040773665516214426,0.03207535314958755
210,6.269672196042998,0.5700508288574875,-0.41650196899414543,0.04145083894957758,0.03255124916723792
211,6.332272114652997,0.5643300033804735,-0.4136923110727235,0.04166360235565451,0.03272022436137748
212,6.585908248262,0.49006855102551095,-0.35633573317307354,0.04861398999918459,0.03841838422521558
213,6.618416757180997,0.4455033680139686,-0.3185074683556469,0.05077391479271536,0.040138138730610576
214,6.646633726934995,0.44854827965385313,-0.321663784273572,0.04996043409433645,0.03937662327266381
215,6.672711106788997,0.4429516369630485,-0.3174590816556016,0.05223657555412023,0.041525940215891115
216,6.6981176325739975,0.3944276415078499,-0.2795966910493407,0.05193930351776371,0.041442248549896685
217,6.723993408267004,0.3883274652571095,-0.27499927546563435,0.0527757989700087,0.041826705792342656
218,6.751724087236996,0.3813323847846015,-0.26925973022456573,0.05209071800120953,0.041445510883137485
219,6.784062382880998,0.30796844473054225,-0.20891086679307663,0.049617781243066615,0.039259121003228065
220,6.834300412595005,0.298691707106639,-0.20233638624930786,0.04931544996020112,0.03860174876031517
221,6.990909819134003,0.2037867662638438,-0.1288138032413828,0.03969158107642898,0.030717100157042456
222,7.027242626190998,0.21761321617745163,-0.14046596360423438,0.0452541607227628,0.034982894062266505
223,7.093517866718998,0.10563433020999362,-0.05152748506980309,0.02442304864343927,0.018062515941390033
224,7.113630034553005,0.13341589045636243,-0.07454969811067658,0.03163044422047962,0.023782363137139904
225,7.130486800888002,0.11434578491249373,-0.05842506854711562,0.023893273584994868,0.0173638124401176
226,7.146194688206003,0.11382746995233113,-0.05912735576914372,0.026844485927885346,0.019681495385700073
227,7.161773052654006,0.08102878803003755,-0.0330498099458687,0.015779880429368388,0.010491471274744337
228,7.178523463929998,0.0930265403399595,-0.04396910362826727,0.022617903679412556,0.017058696515960006
229,7.197778093714994,0.08014917583799992,-0.033462333045334344,0.015266250879241512,0.01055463868792526
230,7.238101639924998,0.08634274367158437,-0.03938922109745775,0.021370352736787418,0.01554764686328066
231,7.277784858143002,0.08430896681610331,-0.03831541954619535,0.020987323947768095,0.015091348574348308
232,7.288419552530001,0.0849263509431891,-0.03950674748347653,0.02177945869240554,0.01607433517215463
233,7.2972122745460055,0.10050062218344849,-0.0519058274488593,0.02716855744728723,0.020686988869057052
234,7.308078370585002,0.08125294743510932,-0.037281521841134424,0.02021703294390858,0.015253159638004294
235,7.373179742542995,0.06554197415911886,-0.02535884671716877,0.014165137129552986,0.009740665610962597
236,7.425913929523004,0.051151643160812554,-0.01536899094798283,0.005155168740044742,0.002617958916068798
237,7.517531056037,0.04819214524539674,-0.014436699594339153,0.005010068951509606,0.0025346704405107678
238,7.672517196091006,0.041306759127637524,-0.011701144268260943,0.004423557853868142,0.0022515757385613796
239,7.773649629316997,0.03814352069615303,-0.010647658315884368,0.004297297009850853,0.002201771894421742
240,7.864753822271005,0.03565164194017338,-0.009812007399232847,0.00416014388206942,0.0021093518463138846
241,7.960946979575,0.03333368502158294,-0.009099516038031297,0.0040699586651133345,0.0020466218581811175
242,8.044499383800998,0.0314658939308595,-0.008529379694989103,0.0039839476192750104,0.0019876168939524873
243,8.233060513830994,0.028000916279117227,-0.00757239539500949,0.003811930527825487,0.001890944331550135
244,8.333619623745996,0.02627582829461712,-0.007049662240757826,0.0036578219125590703,0.001799796895390393
245,8.410234729204003,0.02500286386403907,-0.006665491755489139,0.003523558599998689,0.0017242096481569888
246,8.627976136499,0.021861500714262405,-0.00579419208226728,0.0032216987935417946,0.0015742977455822376
247,8.786341770737003,0.019865387057429552,-0.005233144718935989,0.0030779222645245996,0.001498698020251699
248,8.964990219893997,0.01776795729484526,-0.004599245793099982,0.0027984810570315455,0.0013295671967947168
249,9.112443217959994,0.01635025559713288,-0.004241155536221975,0.0027342978682229927,0.0012979481079922418
250,9.552055037658993,0.01175961942306234,-0.002685580585029701,0.0017526046252254305,0.0007534331004837782
251,9.938635570649007,0.008543807092115507,-0.0016214640923437607,0.0010950025757529673,0.0004364281989749782
252,10.233946655396,0.006669905161574974,-0.0010335340293499585,0.0007676463419355013,0.0003451313268625647
253,10.5,0.005486031307179573,-0.0007216016563218908,0.0006790270576537886,0.00031232863163231455
254,10.863965655412,0.004390698524767167,-0.0005148887280672198,0.0006100475015591715,0.00028740554339567017
255,11.0,0.0040868622304516935,-0.00047273888207186585,0.0005915541835365876,0.0002772065897755242
256,11.213327774621993,0.0036007466956014867,-0.0003763008938062029,0.0005647475548063506,0.00027265028563888937
257,11.5,0.0030057404982137825,-0.00024298189594693654,0.0005305816335057909,0.00024671131345630913
258,12.0,0.0022543845787716065,-0.00010781888505313475,0.00047309335732510137,0.00022790274927044076
259,16.0,0.00023971501376500725,3.3040208099954785e-05,0.00010140137732608973,3.712268273454993e-05
260,20.0,5.075684592981133e-06,7.401217000158056e-07,2.6659574607122575e-06,5.764233794374183e-07
