,MI_average,MI_stdtot,MI_stetot,MMSE_average,MMSE_stdtot,MMSE_stetot,lambda
0,-0.0,0.0,0.0,0.9596942225516872,0.038575717896346666,0.006819287928411496,0.0
1,0.00027573748665624993,0.0006186161896767847,0.00010935692566805948,0.9590423042915939,0.038559774968800455,0.006816469590366523,0.000524633506
2,0.00066366679728125,0.0010979644850648694,0.00019409453322284122,0.9582568062633129,0.038669049207671634,0.006835786729195226,0.00166364275
3,0.0008889034789999998,0.0013144433540116093,0.00023236295227679963,0.9578995080487499,0.03866140070989401,0.006834434653034114,0.002390234042
4,0.0011209548925312498,0.0015110417597247825,0.00026711696873936186,0.9573496987935941,0.038588194749439725,0.006821493545268989,0.003166471316
5,0.001433198966875,0.0017455604049667582,0.00030857439983068266,0.9566479453034062,0.038609250822457385,0.0068252157682729755,0.004239722137
6,0.002032325705375,0.002133356018512801,0.0003771276268438838,0.955424334463719,0.03856744630717917,0.006817825704213615,0.006368188212
7,0.0023933569941875002,0.002339035822625023,0.00041348702290410204,0.9546794354914997,0.03858688763973165,0.006821262478734405,0.0076802107
8,0.002956108049375,0.0026306340658780376,0.0004650347967006748,0.9536228046765938,0.03854412791980274,0.0068137035567535625,0.009758346796
9,0.00334357892565625,0.0028149435705166156,0.0004976164218424428,0.9528809494775938,0.03867283161078932,0.00683645536991865,0.011207920581
10,0.0037966458529375,0.0030167192977307105,0.0005332856680904262,0.9520015036261563,0.038668907356576104,0.006835761653227333,0.012918263007
11,0.0041993008777187505,0.003185787119031162,0.0005631729188209224,0.9513008544107814,0.03866974985370365,0.006835910587085338,0.014449606637
12,0.0046635128524062505,0.003370369207090892,0.0005958027303590742,0.950250678156094,0.03848386432369131,0.006803050357386293,0.016227932845
13,0.005431191111875001,0.0036558165976354985,0.0006462631767405982,0.9486309985298123,0.038533761381653514,0.006811870994397876,0.019193169814
14,0.0065471486279375,0.004034797469547959,0.0007132581628579211,0.9463104055435936,0.03837375107170537,0.0067835849005918524,0.023548982153
15,0.007101523842531249,0.004210406665739938,0.0007443017762244378,0.9452288515715003,0.03827427870124271,0.006766000503668141,0.025730823416
16,0.008539741378468751,0.0046334654502064405,0.0008190887100586383,0.9423419597105002,0.03814897599116322,0.006743849904668577,0.031438099041
17,0.00916906812553125,0.00480623644604335,0.0008496305957457962,0.9410670342456248,0.038173447196146286,0.006748175843415409,0.033954852396
18,0.010672413196499999,0.005195217228551891,0.0009183933330115559,0.9379584573463439,0.038010598140712545,0.006719387925563654,0.040005727136
19,0.012286938598968747,0.005580137038718092,0.0009864381850069456,0.9344596708287187,0.03794741741612574,0.006708219045864752,0.04656098562
20,0.013227766887593745,0.0057915311984408566,0.0010238077459677455,0.9325571154365315,0.037950776665572054,0.006708812882880548,0.050405015224
21,0.01411114854015625,0.0059821730141866114,0.0010575087761406303,0.9307751040086252,0.03775923188335899,0.006674952229279608,0.054030844756
22,0.01491151359934375,0.006149066308987152,0.0010870116212626372,0.9290054681442188,0.037689381620539565,0.006662604330652789,0.057327579542
23,0.01571224860534375,0.006311040635780693,0.001115644907476097,0.9273478936477502,0.037503872687160454,0.006629810674462025,0.060638919341
24,0.0173635837568125,0.006630937280244537,0.0011721951791208985,0.9238558155317814,0.0374213635452612,0.006615224981025314,0.067503258929
25,0.018269177903656248,0.006799149328060282,0.0012019311490428458,0.9217736355387187,0.03723071564301139,0.006581522874900356,0.071286735783
26,0.01973486111025,0.007061141363048572,0.0012482452351821167,0.9186922835411563,0.03728977428896553,0.006591963067160823,0.077438694457
27,0.021026264012312498,0.007282362100553722,0.0012873519060893617,0.9160180285179064,0.03711053427882502,0.006560277610503248,0.082887739638
28,0.021956934349593747,0.007436865262427213,0.0013146644644582387,0.9140277901222501,0.03702301740508365,0.006544806666780556,0.086829562736
29,0.022889325730999992,0.007587838830426004,0.0013413530728862073,0.9120368529570001,0.03706500303049256,0.006552228746890305,0.090791380379
