,MI_average,MI_stdtot,MI_stetot,MMSE_average,MMSE_stdtot,MMSE_stetot,lambda
0,-0.0,0.0,0.0,0.9007335730547968,0.35030300787026447,0.030962704041888566,0.0
1,0.004823122699648439,0.018514215172383063,0.001636440887092366,0.8901858677836098,0.33928079838142594,0.02998846915773651,0.031406300267
2,0.008026589484070312,0.02300249978760637,0.002033152948007323,0.8831570280359451,0.33472023642706933,0.029585368622243143,0.048271081187
3,0.011565376376867192,0.027048466399991068,0.0023907692515162705,0.8756970217819535,0.32968970243215595,0.029140728034644056,0.066586501342
4,0.015653967206453123,0.031028691323403485,0.002742574755765349,0.8663738143065705,0.3236402029009523,0.02860602276698169,0.087643240834
5,0.020794000831390616,0.0353553898981432,0.0031250044935589266,0.8547665894054219,0.3169211623461906,0.02801213787456426,0.114047006671
6,0.02669183707724218,0.039712363963777975,0.0035101102319669607,0.8410701664290234,0.30893638018376607,0.027306376172895788,0.144520290389
7,0.03317568821257811,0.043955105153943234,0.003885119115265128,0.8257486503388596,0.30005757481561457,0.02652159323731386,0.178356788101
8,0.04003243795423438,0.04797633330430336,0.004240548826992364,0.8093681448585238,0.29195873686374674,0.02580575033287677,0.214644347038
9,0.04704542072058596,0.051688820911294495,0.0045686894722391696,0.7921023833520154,0.2834428379740959,0.025053044101280383,0.252300603348
10,0.05485348893061716,0.05544711513021791,0.004900878888226038,0.7729125497957813,0.2743048370269556,0.02424535129675388,0.295080133705
11,0.06293052241637499,0.05898968476485825,0.0052140007646610045,0.753587856208094,0.26610753800730724,0.023520805581227985,0.340361623121
12,0.07072826444255467,0.06212226345121707,0.0054908842186266,0.7345420693263518,0.25788463230325975,0.022793996533179293,0.385070059451
13,0.0790872850088828,0.06521195337571346,0.005763976805798494,0.7148944539311716,0.250457739883159,0.02213754578400477,0.434154567225
14,0.08718460821439063,0.06796562885315299,0.006007369631209069,0.6961978244892344,0.24318014846017774,0.021494291503267877,0.482975620897
15,0.0963800226075312,0.07084940525074063,0.00626226186197906,0.6745558969131172,0.23539329885323274,0.02080602473312405,0.539925921674
16,0.10558440768403908,0.0735107569552348,0.006497494341650336,0.6540524440940784,0.22850615141111577,0.02019728115070499,0.598611011228
17,0.11475126709032031,0.07596698642098663,0.006714596405573253,0.6337790744965389,0.2219961438158876,0.01962187233618477,0.658844120889
18,0.12403577410438281,0.07827341612680311,0.0069184579162373675,0.6142620926795235,0.2150920067486437,0.019011627068873573,0.721770985099
19,0.13292697548560156,0.080320380415934,0.0070993857074487625,0.5955371140510782,0.20912583774407345,0.018484287248768997,0.78387142191
20,0.14259553873660932,0.0823857285146724,0.007281938413214844,0.5754030772052265,0.20311736568605315,0.017953208331669492,0.853564346244
21,0.15292232038265624,0.08443594013802769,0.007463153230932595,0.5542413351035232,0.1966338420934646,0.0173801403943817,0.930607568761
22,0.16320080047171096,0.08633054720015546,0.007630614418596904,0.5344085754097501,0.19042346071976016,0.01683121504649407,1.010187061627
23,0.17351726979814067,0.08809397003909732,0.007786480449536282,0.5144601298613907,0.18450660451773312,0.016308233903524195,1.092984673874
24,0.1840967659122891,0.0897684723546259,0.007934486942339137,0.4946708419002966,0.1788464919786427,0.015807945908690463,1.181134615581
25,0.1934210719253908,0.09114324678661931,0.008056000982772189,0.47747677294941426,0.17403424637659518,0.015382599471447597,1.261698916125
26,0.2039169571480234,0.09256462980147158,0.008181634678830367,0.45808547587924214,0.1692762648688107,0.014962049347833272,1.355882768164
27,0.2144691259989297,0.09387237723449539,0.008297224313576672,0.4393188749067344,0.1641880496785818,0.014512310414689866,1.45456432097
28,0.2240943227858124,0.09495931974216726,0.008393297365818508,0.4228093216563359,0.16048191641162096,0.014184731419058733,1.548321192299
29,0.23414415769199215,0.09597227544881137,0.008482830846969715,0.4053492447573516,0.1566073450263157,0.013842264456466146,1.650163601519
30,0.24412608355175774,0.0968618091540271,0.008561455261351221,0.3884026016380234,0.15295257698019513,0.013519225547831673,1.755745512917
31,0.25445195011410165,0.09765004057086317,0.008631125733849854,0.37126948297768747,0.14960855064616838,0.013223652585674586,1.870024722629
32,0.26540566402775007,0.09833180620019207,0.00869138587130965,0.35398963166532815,0.14622369159005513,0.01292447048668229,1.99738610218
33,0.2755144590166562,0.09881008660152452,0.008733660285696,0.3379170826770938,0.14371415668639398,0.012702656843181899,2.120913095981
34,0.2855150605579063,0.09915548873156495,0.008764189809244484,0.32231748043853914,0.14116071810289857,0.012476962625965276,2.24936308204
35,0.29600768433301555,0.09936823656581466,0.008782994238779573,0.3064026927391875,0.13895796964737295,0.01228226532969648,2.391251686206
36,0.30767562565511714,0.09940490465543919,0.008786235270632907,0.28899088865378136,0.13699188588476363,0.012108486434581255,2.558680600108
37,0.3176194741857424,0.09927636184595001,0.008774873584100085,0.2735047752208671,0.1355959858180815,0.011985105134205044,2.710130784414
38,0.3278338094917031,0.09896872823835676,0.008747682357843827,0.25793642224239843,0.13455228496317326,0.011892854140200566,2.87515321353
39,0.33764519085532024,0.09848984318547122,0.008705354499305797,0.242634866521086,0.13392748913606423,0.011837629469424835,3.04372591079
40,0.34697954953772664,0.09785304306409325,0.008649068788794949,0.22750983196093758,0.13224792765085294,0.011689175804973254,3.214324840996
41,0.3550870763379843,0.09714504913961494,0.008586490375665263,0.21411051535221093,0.13146873540283255,0.011620304289670353,3.371548069554
42,0.36421565402649236,0.09618087728665851,0.008501268818733428,0.19867078631275006,0.12992778807842822,0.011484102501853157,3.560265560873
43,0.3729811412793361,0.09509475830965873,0.008405268557006934,0.18258372629245317,0.12818422774022162,0.011329992084533932,3.754777415171
44,0.3812507112703983,0.09388458178029493,0.008298303053213692,0.16774178033310158,0.12567893422622464,0.011108553330457691,3.953098782585
45,0.3888957361828438,0.09260833294031388,0.008185497527059684,0.15260021792757034,0.12194698912980499,0.010778692869870913,4.151530992596
46,0.3964333817819766,0.09120009855162522,0.008061026016341953,0.1385406912685,0.11780269902485646,0.010412385915319237,4.365934634768
47,0.4033857262179842,0.08981750081754929,0.007938820487164672,0.12591255717956248,0.1142791934116604,0.010100949076239261,4.582476716441
48,0.4105164269696251,0.08826365920516867,0.0078014789945391495,0.11191325242907808,0.10974936778218705,0.009700565273715107,4.828574394793
49,0.4173176378903049,0.08660037766999372,0.007654464287971077,0.09936681461200003,0.10478873893002318,0.009262103486175769,5.093547812628
50,0.42388855312281265,0.08499320819072591,0.007512409233307787,0.08753514332759378,0.0999522545789079,0.00883461462595374,5.3830333403
51,0.42935228132857806,0.08351441717033525,0.007381701338498287,0.07720424441228128,0.09326395600296745,0.008243446966247762,5.657765457535
52,0.4355819905849688,0.08179348807528554,0.007229591259366927,0.0653316501205547,0.0849003748658982,0.007504203849119566,6.01901612608
53,0.4386190977471717,0.08094764136332565,0.007154828266133028,0.058821648892875014,0.07912390276602661,0.006993631024975305,6.219593235212
54,0.44382657043861695,0.0793395606882759,0.007012692672380189,0.047965968659195314,0.0663051146406727,0.005860599523721387,6.617765989377
55,0.44484435397519556,0.07907096672086082,0.006988952095412064,0.04527217610985156,0.06359834751457216,0.005621352849976573,6.704568630155
56,0.4471640448017188,0.07831886288298232,0.006922474879922024,0.03964839578901561,0.05791079212748166,0.005118639227153351,6.919500407631
57,0.4494569411182033,0.07755627353188992,0.006855070867244763,0.03466107240153905,0.05441749475721942,0.004809872444751656,7.162844542308
58,0.45197405268903906,0.07657490962925949,0.006768329733449555,0.02807203734227345,0.04749299877727884,0.0041978276867872845,7.4710921041
59,0.4545442145055625,0.07540900472972269,0.006665277325864418,0.02296718887576561,0.04256734045634667,0.0037624568867198993,7.860351747998
60,0.4570907257313985,0.07409633643790588,0.00654925274454039,0.018353484293390624,0.03750935273920586,0.0033153897099763327,8.341843701979
61,0.45931085947704686,0.07286411323051466,0.006440338571305168,0.01509356124589844,0.03428510972598549,0.003030404197621149,8.870717133467
62,0.4604466153162658,0.07222205200679924,0.006383587840651905,0.01329768998592188,0.03177190602611424,0.002808266275285889,9.2
63,0.46132750886613294,0.0717360456865394,0.006340630545057498,0.01209134281085938,0.029894001732773432,0.002642281417755812,9.49037687419
64,0.46205667379707027,0.07135744521535708,0.006307166674990819,0.01048822180992187,0.027267543567497877,0.0024101331203596715,9.75
65,0.46266247616478895,0.07104898036881045,0.00627990197689697,0.009911762915210946,0.025879751533170143,0.0022874684755659447,10.0
66,0.46374656502047656,0.07044686073561829,0.006226681617432503,0.008959576618742195,0.02490376944938354,0.002201203031845684,10.5
67,0.464685069092586,0.0699558085584251,0.006183278326881288,0.006528569532609377,0.01962089590560136,0.0017342585684757608,11.0
68,0.4653953875277577,0.06962119948005262,0.006153702783335818,0.0067659695419453126,0.020476168335488022,0.0018098546853426052,11.5
69,0.4660800057490234,0.06935296613671331,0.006129994081333872,0.0049549123108124996,0.016558624129919194,0.001463589426173132,12.0
70,0.4687919761270704,0.0678643583304343,0.005998418497040483,0.0016513626333593747,0.00748547187548294,0.0006616284904418963,16.0
71,0.46977555542477356,0.0672843826195205,0.005947155402276652,0.0003866888316406249,0.002217522822707968,0.0001960031781715923,20.0
