,MI_average,MI_stdtot,MI_stetot,MMSE_average,MMSE_stdtot,MMSE_stetot,lambda
0,-0.0,0.0,0.0,0.9811176716760001,0.03208193972168944,0.01134267856541233,0.0
1,0.0001540105835,0.00032213934234975855,0.00011389345673124452,0.980855252138375,0.03211968748328768,0.011356024414512696,0.000601107134
2,0.0002242668905,0.0003905182821534596,0.00013806906274401639,0.980697341590125,0.032117120376028666,0.011355116805037254,0.000882578325
3,0.00030060719175,0.00045341861792364067,0.00016030768972501928,0.980507244025125,0.0320137838137701,0.011318581813078484,0.001189545001
4,0.00038333526362500003,0.0005132146001148174,0.00018144876197256484,0.98051383664675,0.0319818534175852,0.011307292713244326,0.001523113051
5,0.00048502276275000003,0.0005784497039199442,0.00020451285410857158,0.980175366238,0.03210180290399108,0.011349701260863048,0.001934334412
6,0.000578363090375,0.0006326095958347396,0.00022366126752921273,0.9799829961393749,0.03208498425157932,0.01134375496927766,0.002312543176
7,0.000689812597,0.0006918832520164878,0.00024461766964512975,0.979708046416375,0.0320578109138482,0.011334147743589085,0.002765178802
8,0.0008367616152499999,0.000763010847214699,0.0002697650720922032,0.979444007733,0.032149791775736306,0.011366667889179317,0.003362450081
9,0.0010318553885,0.0008484122005313755,0.0002999590101185683,0.979166894346875,0.032200097605549656,0.011384453685876436,0.004156499515
10,0.00121574606975,0.0009220092193534509,0.00032597948566067,0.9787714356051249,0.03217917472587793,0.011377056330827523,0.004906779957
11,0.0014160848466249999,0.0009960200283253243,0.000352146258113227,0.9782588870432499,0.03216224827768361,0.01137107192767772,0.005724574105
12,0.0016003744287500002,0.0010596204725703833,0.000374632410819306,0.977961345936375,0.03217671704216617,0.011376187408418222,0.00647794762
13,0.00177872321525,0.0011177727523080348,0.00039519234649128124,0.977628743547,0.03214965543424321,0.011366619685182155,0.007207563183
14,0.001981697896125,0.0011806225990514882,0.0004174131229056968,0.9771864732993751,0.03218530893137572,0.011379225099979863,0.008038678359
15,0.0022082430648750003,0.0012470184678511236,0.0004408876074411941,0.976835047137625,0.03216473317495321,0.011371950471532662,0.008967165425
16,0.002457236789875,0.0013162249074886137,0.0004653557788259174,0.97624268173475,0.03223801255685425,0.011397858645464352,0.00998957178
17,0.002726075753,0.001387055918852972,0.000490398323052937,0.9756857152157499,0.03217390083021398,0.011375191727133898,0.011093619307
18,0.002979006918625,0.0014506308336484977,0.0005128754497355736,0.9752615880933748,0.03216940719078713,0.011373602985678433,0.012133529118
19,0.003225137762625,0.001509982378080991,0.0005338593895066289,0.974724083880875,0.03219948871490154,0.011384238410523294,0.01314635258
20,0.0034752353068749995,0.001567898020410271,0.0005543356612205332,0.974223462663875,0.032197528165838346,0.011383545251754577,0.014176117591
21,0.0037812310851250003,0.0016361954023584415,0.0005784824321769527,0.9736095862486249,0.03216593679511593,0.011372376015522179,0.015437491617
22,0.004129696293625001,0.0017105286691761323,0.0006047632106942219,0.972948994570375,0.03221689679956151,0.011390393097878562,0.016875572885
23,0.004421635628624999,0.0017704742329326224,0.0006259571680113542,0.9723470459837501,0.0322979042546996,0.011419033558305964,0.018081129596
24,0.00479640444425,0.0018447172979342312,0.0006522060553707098,0.971586990082375,0.03231192294807111,0.011423989914879149,0.019631160611
25,0.0051258158840000005,0.001907536342573685,0.0006744159415968189,0.970929852188,0.032269246330690525,0.011408901452105193,0.020995289201
26,0.005551125526125,0.0019859371715184233,0.0007021348204955544,0.969958464104,0.032243493921649255,0.011399796600572706,0.022757800921
27,0.005828049482625,0.0020353054239495715,0.0007195891335302514,0.96952235667325,0.03229904403712911,0.011419436532248457,0.023906416752
28,0.00610604585525,0.002083848117191072,0.0007367515673143132,0.968974751718125,0.03237823698259969,0.011447435466630648,0.025060667281
29,0.0064762693829999995,0.002146443269883044,0.0007588822957832636,0.9682038707453751,0.03236095874547214,0.011441326687310729,0.026598359182
30,0.006774495270000001,0.002195675323753823,0.0007762884553551482,0.96760327038375,0.032386919548358165,0.011450505217193607,0.027838814684
31,0.007215818827749999,0.0022666799480348934,0.0008013923810175221,0.9666154474890001,0.03243194979048132,0.011466425811975484,0.029676106736
32,0.007669664530625,0.002337364190484941,0.0008263830345972534,0.9657562053677501,0.0324819389189777,0.011484099637848183,0.031567834468
33,0.008132017510875,0.00240734074815443,0.000851123483823347,0.9647544688301248,0.032430475687316655,0.011465904637803533,0.033497457808
34,0.008605984235,0.0024769587186406878,0.0008757371533349859,0.9639024293995,0.032411200281012256,0.01145908975254955,0.035477807929
35,0.009146109028124998,0.002554084213261264,0.0009030051334592739,0.9627134623585001,0.03252058055765138,0.01149776152021934,0.037737888944
36,0.009625221349125,0.002620820999601934,0.0009266001505473167,0.961659894025125,0.03253013703879446,0.01150114024652962,0.03974557919
37,0.0100516517555,0.002678659193078513,0.0009470490399567511,0.9608415486165,0.032560552450048595,0.011511893718304807,0.041534573593
38,0.010611844698,0.00275286238122661,0.0009732838287193413,0.959771216168125,0.03253716477786599,0.011503624927506562,0.043887437223
39,0.011140746006875002,0.00282133387201388,0.0009974921564461568,0.9585608602239999,0.03257740016665813,0.011517850285635864,0.046111761508
40,0.011623407960875002,0.002882212533184773,0.001019016013517905,0.957598825070875,0.0325911846966767,0.011522723852961662,0.048144301261
41,0.012040902728999998,0.0029337610767259828,0.0010372411758670446,0.956706767788125,0.03263901908145083,0.0115396358618855,0.049904232538
42,0.01246522699775,0.002985377777902794,0.001055490435579346,0.9558144493185,0.03263299813579641,0.011537507136134802,0.051694565111
